Date,MaxC,MinC,MeanC,Rain
04/09/1988,33,18.5,25.75,0
05/09/1988,35,21.5,28.25,0
06/09/1988,31,19,25,0
07/09/1988,31,18.5,24.75,0
08/09/1988,32.5,16,24.25,0
09/09/1988,32.5,20,26.25,0
10/09/1988,34.5,18,26.25,0
11/09/1988,35.5,18.5,27,0
12/09/1988,36,20.5,28.25,0
13/09/1988,36,24.5,30.25,0
14/09/1988,30.5,21.5,26,0
15/09/1988,34.5,21,27.75,0
16/09/1988,37.5,22,29.75,0
17/09/1988,35.5,26.5,31,0
18/09/1988,31,17.5,24.25,0
19/09/1988,30.5,19.5,25,0
20/09/1988,31.5,16,23.75,0
21/09/1988,32,18,25,0
22/09/1988,32.5,20,26.25,0
23/09/1988,33.5,17,25.25,0
24/09/1988,34,19,26.5,0
25/09/1988,34.5,17.5,26,0
26/09/1988,35.5,19,27.25,0
27/09/1988,37.5,17.5,27.5,0
28/09/1988,34,21,27.5,0
29/09/1988,33.5,17,25.25,0
30/09/1988,35.5,17.5,26.5,0
01/10/1988,36.5,18.5,27.5,0
02/10/1988,37.5,17,27.25,0
03/10/1988,38,17.5,27.75,0
04/10/1988,36,17,26.5,0
05/10/1988,36.5,24.5,30.5,0
06/10/1988,36.5,25,30.75,0
07/10/1988,37,25,31,0
08/10/1988,36.5,27,31.75,0
09/10/1988,38,25,31.5,0
10/10/1988,40,23,31.5,0
11/10/1988,39.5,23.5,31.5,6
12/10/1988,26.5,21.5,24,51
13/10/1988,27.5,20,23.75,1
14/10/1988,29.5,19.5,24.5,0
15/10/1988,30.5,21,25.75,0
16/10/1988,34.5,21.5,28,0
17/10/1988,37,23.5,30.25,0
18/10/1988,39.5,23,31.25,0
19/10/1988,38.5,26,32.25,0
20/10/1988,35.5,25.5,30.5,0
21/10/1988,31,24,27.5,0
22/10/1988,36,22.5,29.25,0
23/10/1988,32.5,26,29.25,10
24/10/1988,34,20,27,0
25/10/1988,31.5,21,26.25,0
26/10/1988,36,21.5,28.75,0
27/10/1988,35,26,30.5,0
28/10/1988,34.5,23.5,29,0
29/10/1988,38,25,31.5,0
30/10/1988,34,24,29,0
31/10/1988,27.5,21,24.25,0
01/11/1988,33,20,26.5,0
02/11/1988,30.5,22.5,26.5,0
03/11/1988,38,22.5,30.25,0
04/11/1988,37,23.5,30.25,0
05/11/1988,36.5,25.5,31,0
06/11/1988,35.5,26.5,31,0
07/11/1988,34,24.5,29.25,0
08/11/1988,34.5,25,29.75,0
09/11/1988,37.5,26,31.75,0
10/11/1988,35,23.5,29.25,0
11/11/1988,30.5,24,27.25,0
12/11/1988,32,21.5,26.75,0
13/11/1988,33,19.5,26.25,0
14/11/1988,34.5,21.5,28,0
15/11/1988,36.5,22,29.25,0
16/11/1988,35,24,29.5,0
17/11/1988,32.5,23.5,28,0
18/11/1988,31,20.5,25.75,0
19/11/1988,32.5,21.5,27,0
20/11/1988,34.5,22.5,28.5,0
21/11/1988,36,22.5,29.25,0
22/11/1988,36.5,22,29.25,0
23/11/1988,35.5,25.5,30.5,0
24/11/1988,37.5,25.5,31.5,0
25/11/1988,37.5,25.5,31.5,0
26/11/1988,39,24.5,31.75,0
27/11/1988,39.5,27.5,33.5,0
28/11/1988,38.5,26.5,32.5,0
29/11/1988,37.5,26,31.75,12.5
30/11/1988,29,21.5,25.25,0.5
01/12/1988,28,22.5,25.25,0.1
02/12/1988,31.5,22.5,27,0.3
03/12/1988,26.5,24,25.25,50.5
04/12/1988,30,20.5,25.25,10
05/12/1988,30.5,21,25.75,0
06/12/1988,29.5,22.5,26,0
07/12/1988,25,22,23.5,0
08/12/1988,26.5,20.5,23.5,0
09/12/1988,27.5,20.5,24,0
10/12/1988,30.5,20.5,25.5,0
11/12/1988,33.5,21.5,27.5,0
12/12/1988,35.5,21.5,28.5,0
13/12/1988,36,24.5,30.25,0
14/12/1988,37,25.5,31.25,0
15/12/1988,38,26.5,32.25,0.1
16/12/1988,35,23,29,8
17/12/1988,26.5,24,25.25,12
18/12/1988,34,22,28,0
19/12/1988,33,23.5,28.25,0
20/12/1988,33,24,28.5,0
21/12/1988,36,24,30,0
22/12/1988,35.5,25.5,30.5,0
23/12/1988,36,23,29.5,0
24/12/1988,38.5,21,29.75,0
25/12/1988,39,23.5,31.25,0
26/12/1988,38.5,25,31.75,0
27/12/1988,36.5,24.5,30.5,0
28/12/1988,34.5,19,26.75,0
29/12/1988,33.5,23,28.25,0
30/12/1988,36.5,24,30.25,0.5
31/12/1988,34,24,29,0
01/01/1989,34,24,29,0
02/01/1989,35,25,30,0
03/01/1989,36,24.5,30.25,0
04/01/1989,29,25,27,52.5
05/01/1989,32.5,21,26.75,0
06/01/1989,34,23.5,28.75,0
07/01/1989,34,22.5,28.25,0
08/01/1989,37,23.5,30.25,0
09/01/1989,34,24.5,29.25,11
10/01/1989,29.5,23,26.25,0.5
11/01/1989,31.5,22.5,27,3.5
12/01/1989,31,22,26.5,56.5
13/01/1989,25.5,21.5,23.5,2.5
14/01/1989,25.5,21.5,23.5,3
15/01/1989,28.5,20.5,24.5,13
16/01/1989,29.5,22,25.75,0
17/01/1989,32.5,22,27.25,30
18/01/1989,30.5,21.5,26,0
19/01/1989,33,22.5,27.75,0
20/01/1989,33.5,23,28.25,0
21/01/1989,30.5,22.5,26.5,0
22/01/1989,33.5,22.5,28,0
23/01/1989,30.5,23,26.75,0
24/01/1989,28.5,21.5,25,0
25/01/1989,28,22.5,25.25,13
26/01/1989,25,22,23.5,4.5
27/01/1989,31,21.5,26.25,0
28/01/1989,30.5,23,26.75,25
29/01/1989,32.5,22.5,27.5,0
30/01/1989,32,22.5,27.25,17.5
31/01/1989,28,22,25,60
01/02/1989,24.5,22,23.25,12
02/02/1989,26.5,21.5,24,29
03/02/1989,26,21.5,23.75,92
04/02/1989,24.5,21,22.75,36
05/02/1989,24,19,21.5,19.5
06/02/1989,21.5,16.5,19,57
07/02/1989,21.5,17.5,19.5,4.5
08/02/1989,29.5,19,24.25,0
09/02/1989,30,19.5,24.75,0
10/02/1989,32,18.5,25.25,0
11/02/1989,30.5,21.5,26,0
12/02/1989,33,19,26,0
13/02/1989,35,19.5,27.25,0
14/02/1989,27.5,20,23.75,1
15/02/1989,32.5,19.5,26,0.5
16/02/1989,30.5,20,25.25,0
17/02/1989,30.5,20,25.25,16
18/02/1989,30,18.5,24.25,23
19/02/1989,28,19,23.5,13.5
20/02/1989,29.5,19,24.25,3.5
21/02/1989,31.5,20,25.75,51.5
22/02/1989,29.5,18,23.75,0
23/02/1989,28.5,19,23.75,14.5
24/02/1989,33,20,26.5,0
25/02/1989,35,22.5,28.75,0
26/02/1989,31.5,23,27.25,11.5
27/02/1989,27,20,23.5,18
28/02/1989,27,19.5,23.25,55
01/03/1989,23.5,19.5,21.5,52
02/03/1989,30,20,25,25.5
03/03/1989,31,18.5,24.75,5
04/03/1989,31,19.5,25.25,13
05/03/1989,28.5,19.5,24,4.5
06/03/1989,30.5,20,25.25,6
07/03/1989,30,21,25.5,3
08/03/1989,32.5,21,26.75,27
09/03/1989,31,20.5,25.75,1
10/03/1989,27,20.5,23.75,10
11/03/1989,32.5,19,25.75,0
12/03/1989,31.5,20.5,26,0
13/03/1989,31.5,19,25.25,0
14/03/1989,33,19.5,26.25,0
15/03/1989,33.5,20,26.75,0
16/03/1989,33.5,20.5,27,0
17/03/1989,32.5,22,27.25,0
18/03/1989,32.5,23,27.75,0
19/03/1989,32,20.5,26.25,0
20/03/1989,32,20,26,0
21/03/1989,31,19.5,25.25,0
22/03/1989,31.5,20.5,26,0
23/03/1989,32,18.5,25.25,0
24/03/1989,28,21.5,24.75,6
25/03/1989,25.5,19.5,22.5,26.5
26/03/1989,27,19,23,0
27/03/1989,29.5,19.5,24.5,0
28/03/1989,31,19.5,25.25,0
29/03/1989,32,19,25.5,0
30/03/1989,33,20.5,26.75,0
31/03/1989,33.5,20,26.75,14
01/04/1989,31,20,25.5,0
02/04/1989,29.5,20,24.75,0
03/04/1989,30,18.5,24.25,0
04/04/1989,30.5,20,25.25,0
05/04/1989,30,18,24,0
06/04/1989,31,19,25,0
07/04/1989,31,20,25.5,0
08/04/1989,31.5,20,25.75,0
09/04/1989,30.5,19.5,25,0
10/04/1989,30,20,25,0
11/04/1989,29.5,18,23.75,0
12/04/1989,29.5,18,23.75,0
13/04/1989,30,17.5,23.75,0
14/04/1989,30,16.5,23.25,0
15/04/1989,31,17.5,24.25,0
16/04/1989,31.5,18,24.75,0
17/04/1989,30.5,20,25.25,0
18/04/1989,28,20,24,0
19/04/1989,29.5,18,23.75,0
20/04/1989,31,17.5,24.25,0
21/04/1989,32,17.5,24.75,0
22/04/1989,33.5,18.5,26,0
23/04/1989,34,17.5,25.75,0
24/04/1989,33.5,18,25.75,0
25/04/1989,30.5,19.5,25,0
26/04/1989,28,17,22.5,0
27/04/1989,27,17,22,0
28/04/1989,31,16,23.5,0
29/04/1989,30,17.5,23.75,0
30/04/1989,28,18.5,23.25,0
01/05/1989,28.5,16.5,22.5,0
02/05/1989,29,18,23.5,0
03/05/1989,29,16,22.5,0
04/05/1989,28.5,15.5,22,0
05/05/1989,29.5,15,22.25,0
06/05/1989,29.5,15,22.25,0
07/05/1989,28,15,21.5,0
08/05/1989,27.5,14.5,21,0
09/05/1989,28.5,13.5,21,0
10/05/1989,30,15,22.5,0
11/05/1989,30.5,15.5,23,0
12/05/1989,31,17,24,0
13/05/1989,31.5,16.5,24,0
14/05/1989,31.5,17,24.25,0
15/05/1989,28.5,14.5,21.5,0
16/05/1989,28.5,16,22.25,0
17/05/1989,29,17,23,0
18/05/1989,30,15,22.5,0
19/05/1989,29.5,14.5,22,0
20/05/1989,29,15,22,0
21/05/1989,30.5,16,23.25,0
22/05/1989,29.5,16,22.75,0
23/05/1989,29.5,16.5,23,0
24/05/1989,29,16,22.5,0
25/05/1989,28.5,15,21.75,0
26/05/1989,29.5,16,22.75,0
27/05/1989,31,16.5,23.75,0
28/05/1989,28,16.5,22.25,0
29/05/1989,24.5,17.5,21,0
30/05/1989,24.5,17,20.75,0
31/05/1989,29,12.5,20.75,0
01/06/1989,30.5,17,23.75,0
02/06/1989,31,17,24,0
03/06/1989,31.5,17,24.25,0
04/06/1989,30.5,16.5,23.5,0
05/06/1989,32,14,23,0
06/06/1989,25.5,18,21.75,0
07/06/1989,29.5,14,21.75,0
08/06/1989,25.5,12.5,19,0
09/06/1989,26.5,13,19.75,0
10/06/1989,26,12,19,0
11/06/1989,26.5,12.5,19.5,0
12/06/1989,25.5,16,20.75,0
13/06/1989,23.5,14.5,19,0
14/06/1989,24.5,12,18.25,0
15/06/1989,25.5,11,18.25,0
16/06/1989,26,14.5,20.25,0
17/06/1989,24.5,13.5,19,0
18/06/1989,24.5,12.5,18.5,0
19/06/1989,27,12,19.5,0
20/06/1989,26,13.5,19.75,0
21/06/1989,27,14,20.5,0
22/06/1989,28,15.5,21.75,0
23/06/1989,27,15,21,0
24/06/1989,28,14.5,21.25,0
25/06/1989,30.5,16,23.25,0
26/06/1989,31,15.5,23.25,0
27/06/1989,31,15.5,23.25,0
28/06/1989,29.5,16,22.75,0
29/06/1989,18.5,11.5,15,0
30/06/1989,29.5,13,21.25,0
01/07/1989,29.5,13,21.25,0
02/07/1989,30,15.5,22.75,0
03/07/1989,30,15,22.5,0
04/07/1989,30,16,23,0
05/07/1989,29,15.5,22.25,0
06/07/1989,31,16,23.5,0
07/07/1989,27,14.5,20.75,0
08/07/1989,25.5,14.5,20,0
09/07/1989,26.5,12,19.25,0
10/07/1989,28,14.5,21.25,0
11/07/1989,28.5,15,21.75,0
12/07/1989,29,14.5,21.75,0
13/07/1989,26,10,18,0
14/07/1989,25,11.5,18.25,0
15/07/1989,28,13.5,20.75,0
16/07/1989,22.5,14.5,18.5,0
17/07/1989,29.5,16.5,23,0
18/07/1989,30,16.5,23.25,0
19/07/1989,29.5,16,22.75,0
20/07/1989,24.5,15,19.75,0
21/07/1989,23,12,17.5,0
22/07/1989,24.5,12.5,18.5,0
23/07/1989,25,11.5,18.25,0
24/07/1989,25,12.5,18.75,0
25/07/1989,25,12.5,18.75,0
26/07/1989,26.5,11,18.75,0
27/07/1989,29,11,20,0
28/07/1989,30,12.5,21.25,0
29/07/1989,28,15,21.5,0
30/07/1989,28,13.5,20.75,0
31/07/1989,29.5,13.5,21.5,0
01/08/1989,29.5,16,22.75,0
02/08/1989,29,13.5,21.25,0
03/08/1989,30.5,16,23.25,0
04/08/1989,30.5,16.5,23.5,0
05/08/1989,26,16,21,0
06/08/1989,26,14,20,0
07/08/1989,28,14.5,21.25,0
08/08/1989,27.5,13,20.25,0
09/08/1989,26,12.5,19.25,0
10/08/1989,25.5,12.5,19,0
11/08/1989,29.5,13,21.25,0
12/08/1989,30.5,14.5,22.5,0
13/08/1989,31.5,15.5,23.5,0
14/08/1989,32,16.5,24.25,0
15/08/1989,31.5,18,24.75,0
16/08/1989,31.5,18,24.75,0
17/08/1989,30.5,18.5,24.5,0
18/08/1989,29,18.5,23.75,0
19/08/1989,29,15.5,22.25,0
20/08/1989,29.5,12.5,21,0
21/08/1989,28.5,15.5,22,0
22/08/1989,30.5,14.5,22.5,0
23/08/1989,29.5,17,23.25,0
24/08/1989,30,15.5,22.75,0
25/08/1989,31.5,16.5,24,0
26/08/1989,33,13,23,0
27/08/1989,33,14,23.5,0
28/08/1989,35,13,24,0
29/08/1989,32.5,18,25.25,0
30/08/1989,34,16.5,25.25,0
31/08/1989,35,18,26.5,0
01/09/1989,31,19.5,25.25,0
02/09/1989,32.5,14,23.25,0
03/09/1989,35,15.5,25.25,0
04/09/1989,35.5,19.5,27.5,0
05/09/1989,36.5,18,27.25,0
06/09/1989,37,19,28,0
07/09/1989,27.5,21,24.25,0
08/09/1989,25.5,18.5,22,0
09/09/1989,27,16.5,21.75,0
10/09/1989,27.5,17.5,22.5,0
11/09/1989,29.5,16.5,23,0
12/09/1989,31.5,15,23.25,0
13/09/1989,33.5,15.5,24.5,0
14/09/1989,34.5,17.5,26,0
15/09/1989,35,18.5,26.75,0
16/09/1989,35,20,27.5,0
17/09/1989,34,18,26,0
18/09/1989,36.5,21,28.75,0
19/09/1989,39,21.5,30.25,0
20/09/1989,38.5,22.5,30.5,0
21/09/1989,33.5,22.5,28,0
22/09/1989,37,21,29,0
23/09/1989,36.5,25,30.75,0
24/09/1989,37.5,25.5,31.5,0
25/09/1989,39.5,23.5,31.5,0
26/09/1989,30,23,26.5,0
27/09/1989,30.5,18.5,24.5,0
28/09/1989,31.5,20,25.75,0
29/09/1989,33.5,17.5,25.5,0
30/09/1989,36.5,18.5,27.5,0
01/10/1989,37,18,27.5,0
02/10/1989,38.5,21,29.75,0
03/10/1989,39.5,22,30.75,0
04/10/1989,40,23,31.5,0
05/10/1989,37.5,27,32.25,0
06/10/1989,38,25.5,31.75,0
07/10/1989,33.5,25,29.25,0
08/10/1989,35.5,21,28.25,0
09/10/1989,39,23,31,0
10/10/1989,39,26.5,32.75,0
11/10/1989,29.5,25.5,27.5,0
12/10/1989,29.5,22.5,26,0
13/10/1989,31,19.5,25.25,0
14/10/1989,29,22.5,25.75,0
15/10/1989,34.5,18.5,26.5,0
16/10/1989,36.5,17.5,27,0
17/10/1989,35,23.5,29.25,0
18/10/1989,35,21.5,28.25,0
19/10/1989,36.5,20.5,28.5,0
20/10/1989,37.5,20,28.75,0
21/10/1989,37.5,26,31.75,0
22/10/1989,39,27.5,33.25,0
23/10/1989,35.5,25.5,30.5,0
24/10/1989,39.5,26.5,33,0
25/10/1989,32,23.5,27.75,0
26/10/1989,31,24,27.5,0
27/10/1989,33.5,20.5,27,0
28/10/1989,36,22.5,29.25,0
29/10/1989,35,24.5,29.75,0
30/10/1989,34,22.5,28.25,0
31/10/1989,36.5,22,29.25,0
01/11/1989,39.5,22.5,31,0
02/11/1989,40,22.5,31.25,0
03/11/1989,37.5,28,32.75,0
04/11/1989,39.5,27.5,33.5,0
05/11/1989,38.5,27,32.75,0
06/11/1989,37.5,25.5,31.5,0
07/11/1989,38,27,32.5,0
08/11/1989,39.5,23.5,31.5,0
09/11/1989,40.5,19,29.75,0
10/11/1989,41.5,24,32.75,0
11/11/1989,36,26.5,31.25,0
12/11/1989,34,23,28.5,0
13/11/1989,28.5,24.5,26.5,0
14/11/1989,26,22.5,24.25,0
15/11/1989,35,22,28.5,34
16/11/1989,26.5,20,23.25,1
17/11/1989,34.5,20,27.25,0
18/11/1989,35,24,29.5,0
19/11/1989,38,24,31,4
20/11/1989,33,22.5,27.75,0
21/11/1989,31.5,23,27.25,0
22/11/1989,34,20.5,27.25,0
23/11/1989,35.5,23.5,29.5,0
24/11/1989,37,25,31,0
25/11/1989,36.5,24.5,30.5,0
26/11/1989,35,24,29.5,0
27/11/1989,37,21,29,0
28/11/1989,37.5,23,30.25,0
29/11/1989,35,26,30.5,0
30/11/1989,38,23.5,30.75,0
01/12/1989,34.5,23.5,29,29
02/12/1989,35.5,18.5,27,0
03/12/1989,35,22.5,28.75,0
04/12/1989,37.5,22.5,30,0
05/12/1989,38,23.5,30.75,0
06/12/1989,35,24,29.5,0
07/12/1989,33,23.5,28.25,0
08/12/1989,35.5,22,28.75,0
09/12/1989,35.5,25.5,30.5,0
10/12/1989,36,24,30,0
11/12/1989,36,24,30,39
12/12/1989,31.5,20.5,26,0
13/12/1989,34.5,25.5,30,3.5
14/12/1989,34,23.5,28.75,0
15/12/1989,31,24,27.5,1
16/12/1989,30,22.5,26.25,4
17/12/1989,30,22,26,0
18/12/1989,31,21,26,3.5
19/12/1989,35.5,20.5,28,0
20/12/1989,38,22,30,0
21/12/1989,39.5,23.5,31.5,0.1
22/12/1989,37.5,24.5,31,0
23/12/1989,37.5,24.5,31,0
24/12/1989,36,25.5,30.75,0
25/12/1989,30,22,26,60.5
26/12/1989,27.5,20,23.75,55
27/12/1989,28.5,21.5,25,0
28/12/1989,30,22,26,5
29/12/1989,31.5,22,26.75,26
30/12/1989,30.5,21,25.75,0
31/12/1989,29,22,25.5,4
01/01/1990,26,21,23.5,11
02/01/1990,27.5,21.5,24.5,5
03/01/1990,28.5,21.5,25,14.5
04/01/1990,31.5,22,26.75,6.5
05/01/1990,30,21.5,25.75,22
06/01/1990,32,21.5,26.75,0
07/01/1990,34.5,22.5,28.5,0
08/01/1990,29.5,22,25.75,11.5
09/01/1990,29,21,25,4.5
10/01/1990,32,20.5,26.25,0
11/01/1990,32,21.5,26.75,15
12/01/1990,26.5,20.5,23.5,2
13/01/1990,29.5,20.5,25,0
14/01/1990,27.5,22,24.75,33.5
15/01/1990,29.5,21,25.25,5.5
16/01/1990,29,21,25,17.5
17/01/1990,30,21,25.5,19
18/01/1990,29.5,22,25.75,1.5
19/01/1990,31.5,21.5,26.5,0
20/01/1990,33.5,23,28.25,0.5
21/01/1990,30.5,22.5,26.5,1.5
22/01/1990,30.5,21.5,26,0
23/01/1990,34,22.5,28.25,0
24/01/1990,34,22.5,28.25,0
25/01/1990,33,24.5,28.75,0
26/01/1990,33.5,23,28.25,0
27/01/1990,32,23.5,27.75,0
28/01/1990,34,22,28,0
29/01/1990,31.5,22.5,27,1
30/01/1990,30,21.5,25.75,0
31/01/1990,29.5,22,25.75,0.5
01/02/1990,27.5,22,24.75,27
02/02/1990,31,21,26,3.5
03/02/1990,31.5,20.5,26,0
04/02/1990,29.5,21,25.25,0
05/02/1990,31.5,22.5,27,0
06/02/1990,32,23,27.5,0
07/02/1990,26.5,23.5,25,14
08/02/1990,28.5,21,24.75,22
09/02/1990,30,22,26,7
10/02/1990,33.5,22,27.75,75.2
11/02/1990,29,21,25,0.5
12/02/1990,31.5,21,26.25,17
13/02/1990,28,22,25,13
14/02/1990,28,19,23.5,0
15/02/1990,32,21,26.5,0
16/02/1990,32.5,22.5,27.5,9
17/02/1990,32,21.5,26.75,0
18/02/1990,32.5,22.5,27.5,13
19/02/1990,30,19,24.5,0
20/02/1990,34,22.5,28.25,0
21/02/1990,34.5,21,27.75,0
22/02/1990,31,21,26,0
23/02/1990,29,22,25.5,0
24/02/1990,32.5,21,26.75,0
25/02/1990,32,22.5,27.25,16
26/02/1990,30.5,20.5,25.5,9
27/02/1990,30,21.5,25.75,0
28/02/1990,31,21,26,0
01/03/1990,32,20.5,26.25,0
02/03/1990,33.5,21.5,27.5,0
03/03/1990,33,20.5,26.75,0
04/03/1990,34.5,21.5,28,0
05/03/1990,32.5,21,26.75,0
06/03/1990,31.5,20.5,26,0
07/03/1990,32,20.5,26.25,0
08/03/1990,32.5,21.5,27,0
09/03/1990,32,22,27,0
10/03/1990,32.5,22,27.25,0
11/03/1990,32.5,18.5,25.5,0
12/03/1990,32,18.5,25.25,0
13/03/1990,32,18.5,25.25,0
14/03/1990,30.5,20,25.25,0
15/03/1990,32,20,26,0
16/03/1990,32,21,26.5,0
17/03/1990,33,20.5,26.75,0
18/03/1990,35,23,29,0
19/03/1990,35,22,28.5,0
20/03/1990,34,21,27.5,0
21/03/1990,33.5,21,27.25,0
22/03/1990,34.5,22,28.25,0
23/03/1990,35.5,23.5,29.5,0
24/03/1990,34.5,23,28.75,0
25/03/1990,34,22,28,0
26/03/1990,35,22.5,28.75,0
27/03/1990,35.5,22.5,29,0
28/03/1990,35,22.5,28.75,0
29/03/1990,34.5,20,27.25,0
30/03/1990,28,21,24.5,0
31/03/1990,29.5,20,24.75,0
01/04/1990,33,23,28,0
02/04/1990,35,20.5,27.75,0
03/04/1990,32.5,21,26.75,8.5
04/04/1990,29.5,20.5,25,0
05/04/1990,32,17,24.5,0
06/04/1990,32,19.5,25.75,0
07/04/1990,32,18,25,0
08/04/1990,31.5,20.5,26,0
09/04/1990,32.5,19.5,26,0
10/04/1990,32.5,19,25.75,0
11/04/1990,32,17.5,24.75,0
12/04/1990,33,18,25.5,0
13/04/1990,34,19,26.5,0
14/04/1990,33,19,26,0
15/04/1990,34,18,26,0
16/04/1990,33.5,20.5,27,0
17/04/1990,32.5,20.5,26.5,0
18/04/1990,31.5,19,25.25,0
19/04/1990,32,18.5,25.25,0
20/04/1990,31.5,16.5,24,0
21/04/1990,31.5,16.5,24,0
22/04/1990,32,16.5,24.25,0
23/04/1990,32.5,17,24.75,0
24/04/1990,32.5,17.5,25,0
25/04/1990,32,19,25.5,0
26/04/1990,35.5,20,27.75,0
27/04/1990,36.5,20,28.25,0
28/04/1990,34,22,28,51
29/04/1990,29.5,18.5,24,0.1
30/04/1990,33.5,19,26.25,0
01/05/1990,35,20.5,27.75,0
02/05/1990,33.5,20,26.75,0
03/05/1990,35,22,28.5,0
04/05/1990,35,22,28.5,0
05/05/1990,33,21,27,0
06/05/1990,31.5,18,24.75,0
07/05/1990,30.5,13,21.75,0
08/05/1990,30.5,18,24.25,0
09/05/1990,29,15,22,0
10/05/1990,32,16.5,24.25,0
11/05/1990,29,18,23.5,0
12/05/1990,29,18.5,23.75,0
13/05/1990,29.5,14.5,22,0
14/05/1990,28.5,11.5,20,0
15/05/1990,28,13.5,20.75,0
16/05/1990,27,16.5,21.75,0
17/05/1990,29,17.5,23.25,0
18/05/1990,29.5,17.5,23.5,0
19/05/1990,30,18,24,0
20/05/1990,29,19,24,0
21/05/1990,31.5,15,23.25,0
22/05/1990,32.5,16.5,24.5,0
23/05/1990,32,16.5,24.25,0
24/05/1990,28,16.5,22.25,0
25/05/1990,29,15,22,0
26/05/1990,29,15.5,22.25,0
27/05/1990,23,13,18,0
28/05/1990,26.5,13.5,20,0
29/05/1990,27.5,12.5,20,0
30/05/1990,30.5,15,22.75,0
31/05/1990,30,16,23,0
01/06/1990,28,11.5,19.75,0
02/06/1990,27,13,20,0
03/06/1990,27.5,13.5,20.5,0
04/06/1990,29.5,14.5,22,0
05/06/1990,32,17,24.5,0
06/06/1990,32,21,26.5,0
07/06/1990,30,15,22.5,0
08/06/1990,29,14.5,21.75,0
09/06/1990,29.5,16,22.75,0
10/06/1990,29,17,23,0
11/06/1990,30.5,16,23.25,0
12/06/1990,30,17.5,23.75,0
13/06/1990,26.5,13,19.75,0
14/06/1990,26.5,13,19.75,0
15/06/1990,25.5,15,20.25,0
16/06/1990,30,15,22.5,0
17/06/1990,30.5,13,21.75,0
18/06/1990,32.5,18,25.25,0
19/06/1990,30,15,22.5,0
20/06/1990,27,18,22.5,0
21/06/1990,30,13.5,21.75,0
22/06/1990,31.5,16,23.75,0
23/06/1990,33,16.5,24.75,0
24/06/1990,27,16,21.5,0
25/06/1990,28.5,15,21.75,0
26/06/1990,29,15,22,0
27/06/1990,29,12.5,20.75,0
28/06/1990,31.5,15,23.25,0
29/06/1990,33,16.5,24.75,0
30/06/1990,33.5,17,25.25,0
01/07/1990,27,14.5,20.75,0
02/07/1990,24.5,14.5,19.5,0
03/07/1990,25.5,9.5,17.5,0
04/07/1990,28,12.5,20.25,0
05/07/1990,29.5,13,21.25,0
06/07/1990,30.5,13,21.75,0
07/07/1990,29,13.5,21.25,0
08/07/1990,29,15,22,0
09/07/1990,31,14,22.5,0
10/07/1990,31.5,14,22.75,0
11/07/1990,32,16,24,0
12/07/1990,29.5,16,22.75,0
13/07/1990,30,14.5,22.25,0
14/07/1990,32,14,23,0
15/07/1990,27,16,21.5,0
16/07/1990,27.5,11.5,19.5,0
17/07/1990,30,14.5,22.25,0
18/07/1990,31.5,15.5,23.5,0
19/07/1990,32,16,24,0
20/07/1990,31,16,23.5,0
21/07/1990,28,15,21.5,0
22/07/1990,27.5,11,19.25,0
23/07/1990,26.5,15.5,21,0
24/07/1990,27,15,21,0
25/07/1990,27,10.5,18.75,0
26/07/1990,26.5,11.5,19,0
27/07/1990,28.5,15,21.75,0
28/07/1990,29.5,18,23.75,0
29/07/1990,30,13,21.5,0
30/07/1990,32,16.5,24.25,0
31/07/1990,29.5,18,23.75,0
01/08/1990,28.5,16,22.25,0
02/08/1990,29,15,22,0
03/08/1990,29.5,12.5,21,0
04/08/1990,29,12,20.5,0
05/08/1990,27.5,15,21.25,0
06/08/1990,28.5,14.5,21.5,0
07/08/1990,28,13.5,20.75,0
08/08/1990,28,12.5,20.25,0
09/08/1990,28.5,15.5,22,0
10/08/1990,29,15.5,22.25,0
11/08/1990,29.5,12.5,21,0
12/08/1990,31,14,22.5,0
13/08/1990,21.5,16,18.75,0
14/08/1990,24,15.5,19.75,0
15/08/1990,27,15,21,0
16/08/1990,27.5,10.5,19,0
17/08/1990,28.5,13.5,21,0
18/08/1990,30.5,13,21.75,0
19/08/1990,32,16.5,24.25,0
20/08/1990,39.5,17,28.25,0
21/08/1990,30,18.5,24.25,0
22/08/1990,28.5,16.5,22.5,0
23/08/1990,29.5,13,21.25,0
24/08/1990,29.5,13,21.25,0
25/08/1990,30,14.5,22.25,0
26/08/1990,31,14.5,22.75,0
27/08/1990,32,16.5,24.25,0
28/08/1990,33.5,18,25.75,0
29/08/1990,33.5,16.5,25,0
30/08/1990,33,18.5,25.75,0
31/08/1990,36,18.5,27.25,0
01/09/1990,29,21,25,0
02/09/1990,31.5,19,25.25,0
03/09/1990,29.5,12,20.75,0
04/09/1990,32,12,22,0
05/09/1990,27,18.5,22.75,0
06/09/1990,28.5,14,21.25,0
07/09/1990,30,12,21,0
08/09/1990,32,15.5,23.75,0
09/09/1990,36,14,25,0
10/09/1990,33,21,27,0
11/09/1990,31,16.5,23.75,0
12/09/1990,33,16.5,24.75,0
13/09/1990,34.5,17.5,26,0
14/09/1990,35.5,20.5,28,0
15/09/1990,36,19,27.5,0
16/09/1990,36.5,26,31.25,0
17/09/1990,37.5,25,31.25,0
18/09/1990,39.5,24,31.75,0
19/09/1990,37.5,19,28.25,0
20/09/1990,27,22.5,24.75,0
21/09/1990,28.5,17,22.75,0
22/09/1990,30.5,18,24.25,0
23/09/1990,32,18,25,0
